t,cam_center_x,face_x_asignada,distancia,conf_asignada
14.7333,430.0,430.0,0.0,
14.7667,430.0,430.0,0.0,
14.8000,430.0,430.0,0.0,
14.8333,430.0,430.0,0.0,
14.8667,430.0,430.0,0.0,
14.9000,430.0,430.0,0.0,
14.9333,430.0,430.0,0.0,
14.9667,430.0,430.0,0.0,
15.0000,430.0,430.0,0.0,
15.0333,430.0,430.0,0.0,
15.0667,430.0,430.0,0.0,
15.1000,430.0,430.0,0.0,
15.1333,430.0,430.0,0.0,
15.1667,430.0,430.0,0.0,
15.2000,430.0,430.0,0.0,
15.2333,430.0,430.0,0.0,
15.2667,430.0,430.0,0.0,
15.3000,430.0,430.0,0.0,
15.3333,430.0,430.0,0.0,
15.3667,430.0,430.0,0.0,
15.4000,430.0,430.0,0.0,
15.4333,430.0,430.0,0.0,
15.4667,430.0,430.0,0.0,
15.5000,430.0,430.0,0.0,
15.5333,430.0,430.0,0.0,
15.5667,430.0,430.0,0.0,
15.6000,430.0,430.0,0.0,
15.6333,430.0,430.0,0.0,
15.6667,430.0,430.0,0.0,
15.7000,430.0,430.0,0.0,
15.7333,430.0,430.0,0.0,
15.7667,430.0,430.0,0.0,
15.8000,430.0,430.0,0.0,
15.8333,430.0,430.0,0.0,
15.8667,430.0,430.0,0.0,
15.9000,430.0,430.0,0.0,
15.9333,430.0,430.0,0.0,
15.9667,430.0,430.0,0.0,
16.0000,430.0,430.0,0.0,
16.0333,430.0,430.0,0.0,
16.0667,430.0,430.0,0.0,
16.1000,430.0,430.0,0.0,
16.1333,430.0,430.0,0.0,
16.1667,430.0,430.0,0.0,
16.2000,430.0,430.0,0.0,
16.2333,430.0,430.0,0.0,
16.2667,430.0,430.0,0.0,
16.3000,430.0,430.0,0.0,
16.3333,430.0,430.0,0.0,
16.3667,430.0,430.0,0.0,
16.4000,430.0,430.0,0.0,
16.4333,430.0,430.0,0.0,
16.4667,430.0,430.0,0.0,
16.5000,430.0,430.0,0.0,
16.5333,430.0,430.0,0.0,
16.5667,430.0,430.0,0.0,
16.6000,430.0,430.0,0.0,
16.6333,430.0,430.0,0.0,
16.6667,430.0,430.0,0.0,
16.7000,430.0,430.0,0.0,
16.7333,430.0,430.0,0.0,
16.7667,430.0,430.0,0.0,
16.8000,430.0,430.0,0.0,
16.8333,430.0,430.0,0.0,
16.8667,430.0,430.0,0.0,
16.9000,430.0,430.0,0.0,
16.9333,430.0,430.0,0.0,
16.9667,430.0,430.0,0.0,
