t,cam_center_x,face_x_asignada,distancia,conf_asignada
61.3000,1471.0,1480.3,9.3,
61.3333,1471.0,1480.1,9.1,
61.3667,1471.0,1480.0,9.0,
61.4000,1471.0,1479.9,8.9,
61.4333,1471.0,1479.7,8.7,
61.4667,1471.0,1479.6,8.6,
61.5000,1471.0,1479.4,8.4,0.8952
61.5333,1471.0,1480.2,9.2,
61.5667,1471.0,1481.0,10.0,
61.6000,1471.0,1481.8,10.8,
61.6333,1471.0,1482.5,11.5,
61.6667,1471.0,1483.3,12.3,
61.7000,1471.0,1484.1,13.1,
61.7333,1471.0,1484.9,13.9,
61.7667,1471.0,1485.6,14.6,
61.8000,1471.0,1486.4,15.4,
61.8333,1471.0,1487.2,16.2,
61.8667,1471.0,1487.9,16.9,
61.9000,1471.0,1488.7,17.7,
61.9333,1471.0,1489.5,18.5,
61.9667,1471.0,1490.3,19.3,
62.0000,1471.0,1491.0,20.0,0.8931
62.0333,1471.0,1492.3,21.3,
62.0667,1471.0,1493.6,22.6,
62.1000,1471.0,1494.9,23.9,
62.1333,1471.0,1496.1,25.1,
62.1667,1471.0,1497.4,26.4,
62.2000,1471.0,1498.7,27.7,
62.2333,1471.0,1499.9,28.9,
62.2667,1471.0,1501.2,30.2,
62.3000,1471.0,1502.5,31.5,
62.3333,1471.0,1503.8,32.8,
62.3667,1471.0,1505.0,34.0,
62.4000,1471.0,1506.3,35.3,
62.4333,1471.0,1507.6,36.6,
62.4667,1471.0,1508.8,37.8,
62.5000,1471.0,1510.1,39.1,0.8823
62.5333,1471.0,1514.7,43.7,
62.5667,1471.0,1519.3,48.3,
62.6000,1471.0,1523.9,52.9,
62.6333,1471.0,1528.5,57.5,
62.6667,1471.0,1533.1,62.1,
62.7000,1471.0,1537.7,66.7,
62.7333,1471.0,1542.3,71.3,
62.7667,1471.0,1546.8,75.8,
62.8000,1471.0,1551.4,80.4,
62.8333,1471.0,1556.0,85.0,
62.8667,1471.0,1560.6,89.6,
62.9000,1471.0,1565.2,94.2,
62.9333,1471.0,1569.8,98.8,
62.9667,1471.0,1574.4,103.4,
63.0000,1471.0,1579.0,108.0,0.9064
63.0333,1471.0,1581.5,110.5,
63.0667,1471.0,1584.0,113.0,
63.1000,1471.0,1586.5,115.5,
63.1333,1471.0,1589.0,118.0,
63.1667,1471.0,1591.5,120.5,
63.2000,1471.0,1594.0,123.0,
63.2333,1471.0,1596.5,125.5,
63.2667,1471.0,1599.0,128.0,
63.3000,1471.0,1601.5,130.5,
63.3333,1471.0,1604.0,133.0,
63.3667,1471.0,1606.5,135.5,
63.4000,1471.0,1609.0,138.0,
63.4333,1471.0,1611.5,140.5,
63.4667,1471.0,1614.0,143.0,
63.5000,1471.0,1616.5,145.5,0.9131
63.5333,1471.0,1616.4,145.4,
63.5667,1471.0,1616.3,145.3,
63.6000,1471.0,1616.2,145.2,
63.6333,1471.0,1616.1,145.1,
63.6667,1471.0,1616.0,145.0,
63.7000,1471.0,1615.9,144.9,
63.7333,1471.0,1615.8,144.8,
63.7667,1471.0,1615.8,144.8,
63.8000,1471.0,1615.7,144.7,
63.8333,1471.0,1615.6,144.6,
63.8667,1471.0,1615.5,144.5,
63.9000,1471.0,1615.4,144.4,
63.9333,1471.0,1615.3,144.3,
63.9667,1471.0,1615.2,144.2,
64.0000,1471.0,1615.1,144.1,0.9158
64.0333,1471.0,1610.6,139.6,
64.0667,1471.0,1606.1,135.1,
64.1000,1471.0,1601.6,130.6,
64.1333,1471.0,1597.1,126.1,
64.1667,1471.0,1592.6,121.6,
64.2000,1471.0,1588.1,117.1,
64.2333,1471.0,1583.6,112.6,
64.2667,1471.0,1579.1,108.1,
64.3000,1471.0,1574.6,103.6,
64.3333,1471.0,1570.1,99.1,
64.3667,1471.0,1565.6,94.6,
64.4000,1471.0,1561.1,90.1,
64.4333,1471.0,1556.6,85.6,
64.4667,1471.0,1552.1,81.1,
64.5000,1471.0,1547.6,76.6,0.9090
64.5333,1471.0,1546.9,75.9,
64.5667,1471.0,1546.2,75.2,
64.6000,1471.0,1545.4,74.4,
64.6333,1471.0,1544.7,73.7,
64.6667,1471.0,1544.0,73.0,
64.7000,1471.0,1543.3,72.3,
64.7333,1471.0,1542.5,71.5,
64.7667,1471.0,1541.8,70.8,
64.8000,1471.0,1541.1,70.1,
64.8333,1471.0,1540.3,69.3,
64.8667,1471.0,1539.6,68.6,
64.9000,1471.0,1538.9,67.9,
64.9333,1471.0,1538.2,67.2,
64.9667,1471.0,1537.4,66.4,
65.0000,1471.0,1536.7,65.7,0.9233
65.0333,1471.0,1535.6,64.6,
65.0667,1471.0,1534.4,63.4,
65.1000,1471.0,1533.3,62.3,
65.1333,1471.0,1532.2,61.2,
65.1667,1471.0,1531.0,60.0,
65.2000,1471.0,1529.9,58.9,
65.2333,1471.0,1528.8,57.8,
65.2667,1471.0,1527.6,56.6,
65.3000,1471.0,1526.5,55.5,
65.3333,1471.0,1525.3,54.3,
65.3667,1471.0,1524.2,53.2,
65.4000,1471.0,1523.1,52.1,
65.4333,1471.0,1521.9,50.9,
65.4667,1471.0,1520.8,49.8,
65.5000,1471.0,1519.7,48.7,0.9193
65.5333,1471.0,1519.9,48.9,
65.5667,1471.0,1520.2,49.2,
65.6000,1471.0,1520.4,49.4,
65.6333,1471.0,1520.7,49.7,
65.6667,1471.0,1521.0,50.0,
65.7000,1471.0,1521.2,50.2,
65.7333,1471.0,1521.5,50.5,
65.7667,1471.0,1521.7,50.7,
65.8000,1471.0,1522.0,51.0,
65.8333,1471.0,1522.2,51.2,
65.8667,1471.0,1522.5,51.5,
65.9000,1471.0,1522.8,51.8,
65.9333,1471.0,1523.0,52.0,
65.9667,1471.0,1523.3,52.3,
66.0000,1471.0,1523.5,52.5,
66.0333,1471.0,1523.8,52.8,
66.0667,1471.0,1524.0,53.0,
66.1000,1471.0,1524.3,53.3,
66.1333,1471.0,1524.6,53.6,
66.1667,1471.0,1524.8,53.8,
66.2000,1471.0,1525.1,54.1,
66.2333,1471.0,1525.3,54.3,
66.2667,1471.0,1525.6,54.6,
66.3000,1471.0,1525.8,54.8,
66.3333,1471.0,1526.1,55.1,
66.3667,1471.0,1526.4,55.4,
66.4000,1471.0,1526.6,55.6,
66.4333,1471.0,1526.9,55.9,
66.4667,1471.0,1527.1,56.1,
66.5000,1471.0,1527.4,56.4,
66.5333,1471.0,1527.7,56.7,
66.5667,1471.0,1527.9,56.9,
66.6000,1471.0,1528.2,57.2,
66.6333,1471.0,1528.4,57.4,
66.6667,1471.0,1528.7,57.7,
66.7000,1471.0,1528.9,57.9,
66.7333,1471.0,1529.2,58.2,
66.7667,1471.0,1529.5,58.5,
66.8000,1471.0,1529.7,58.7,
66.8333,1471.0,1530.0,59.0,
66.8667,1471.0,1530.2,59.2,
66.9000,1471.0,1530.5,59.5,
66.9333,1471.0,1530.7,59.7,
66.9667,1471.0,1531.0,60.0,
67.0000,1471.0,1531.3,60.3,0.8808
67.0333,1471.0,1530.8,59.8,
67.0667,1471.0,1530.3,59.3,
67.1000,1471.0,1529.9,58.9,
67.1333,1471.0,1529.4,58.4,
67.1667,1471.0,1529.0,58.0,
67.2000,1471.0,1528.5,57.5,
67.2333,1471.0,1528.1,57.1,
67.2667,1471.0,1527.6,56.6,
67.3000,1471.0,1527.2,56.2,
67.3333,1471.0,1526.7,55.7,
67.3667,1471.0,1526.3,55.3,
67.4000,1471.0,1525.8,54.8,
67.4333,1471.0,1525.3,54.3,
67.4667,1471.0,1524.9,53.9,
67.5000,1471.0,1524.4,53.4,0.9036
67.5333,1471.0,1525.8,54.8,
67.5667,1471.0,1527.2,56.2,
67.6000,1471.0,1528.5,57.5,
67.6333,1471.0,1529.9,58.9,
67.6667,1471.0,1531.3,60.3,
67.7000,1471.0,1532.6,61.6,
67.7333,1471.0,1534.0,63.0,
67.7667,1471.0,1535.3,64.3,
67.8000,1471.0,1536.7,65.7,
67.8333,1471.0,1538.1,67.1,
67.8667,1471.0,1539.4,68.4,
67.9000,1471.0,1540.8,69.8,
67.9333,1471.0,1542.2,71.2,
67.9667,1471.0,1543.5,72.5,
68.0000,1471.0,1544.9,73.9,0.9099
68.0333,1471.0,1543.4,72.4,
68.0667,1471.0,1541.9,70.9,
68.1000,1471.0,1540.4,69.4,
68.1333,1471.0,1538.9,67.9,
68.1667,1471.0,1537.4,66.4,
68.2000,1471.0,1535.9,64.9,
68.2333,1471.0,1534.4,63.4,
68.2667,1471.0,1532.9,61.9,
68.3000,1471.0,1531.4,60.4,
68.3333,1471.0,1529.9,58.9,
68.3667,1471.0,1528.4,57.4,
68.4000,1471.0,1526.9,55.9,
68.4333,1471.0,1525.4,54.4,
68.4667,1471.0,1523.9,52.9,
68.5000,1471.0,1522.4,51.4,0.9126
68.5333,1471.0,1524.4,53.4,
68.5667,1471.0,1526.5,55.5,
68.6000,1471.0,1528.5,57.5,
68.6333,1471.0,1530.6,59.6,
68.6667,1471.0,1532.6,61.6,
68.7000,1471.0,1534.7,63.7,
68.7333,1471.0,1536.7,65.7,
68.7667,1471.0,1538.8,67.8,
68.8000,1471.0,1540.8,69.8,
68.8333,1471.0,1542.8,71.8,
68.8667,1471.0,1544.9,73.9,
68.9000,1471.0,1546.9,75.9,
68.9333,1471.0,1549.0,78.0,
68.9667,1471.0,1551.0,80.0,
69.0000,1471.0,1553.1,82.1,0.9039
69.0333,1471.0,1553.0,82.0,
69.0667,1471.0,1553.0,82.0,
69.1000,1471.0,1552.9,81.9,
69.1333,1471.0,1552.9,81.9,
69.1667,1471.0,1552.8,81.8,
69.2000,1471.0,1552.8,81.8,
69.2333,1471.0,1552.8,81.8,
69.2667,1471.0,1552.7,81.7,
69.3000,1471.0,1552.7,81.7,
69.3333,1471.0,1552.6,81.6,
69.3667,1471.0,1552.6,81.6,
69.4000,1471.0,1552.5,81.5,
69.4333,1471.0,1552.5,81.5,
69.4667,1471.0,1552.4,81.4,
69.5000,1471.0,1552.4,81.4,0.9073
69.5333,1471.0,1556.2,85.2,
69.5667,1471.0,1559.9,88.9,
69.6000,1471.0,1563.7,92.7,
69.6333,1471.0,1567.5,96.5,
69.6667,1471.0,1571.3,100.3,
69.7000,1471.0,1575.0,104.0,
69.7333,1471.0,1578.8,107.8,
69.7667,1471.0,1582.6,111.6,
69.8000,1471.0,1586.3,115.3,
69.8333,1471.0,1590.1,119.1,
69.8667,1471.0,1593.9,122.9,
69.9000,1471.0,1597.7,126.7,
69.9333,1471.0,1601.4,130.4,
69.9667,1471.0,1605.2,134.2,
70.0000,1471.0,1609.0,138.0,0.8813
70.0333,1471.0,1609.0,138.0,
70.0667,1471.0,1609.0,138.0,
70.1000,1471.0,1609.0,138.0,
70.1333,1471.0,1609.0,138.0,
70.1667,1471.0,1609.0,138.0,
70.2000,1471.0,1609.0,138.0,
70.2333,1471.0,1609.0,138.0,
70.2667,1471.0,1609.0,138.0,
70.3000,1471.0,1609.0,138.0,
70.3333,1471.0,1609.0,138.0,
70.3667,1471.0,1609.0,138.0,
70.4000,1471.0,1609.0,138.0,
70.4333,1471.0,1609.0,138.0,
70.4667,1471.0,1609.0,138.0,
70.5000,1471.0,1609.0,138.0,
70.5333,1471.0,1609.0,138.0,
70.5667,1471.0,1609.0,138.0,
70.6000,1471.0,1609.0,138.0,
70.6333,1471.0,1609.0,138.0,
70.6667,1471.0,1609.0,138.0,
70.7000,1471.0,1609.0,138.0,
70.7333,1471.0,1609.0,138.0,
70.7667,1471.0,1609.0,138.0,
70.8000,1471.0,1609.0,138.0,
70.8333,1471.0,1609.0,138.0,
70.8667,1471.0,1609.0,138.0,
70.9000,1471.0,1609.0,138.0,
70.9333,1471.0,1609.0,138.0,
70.9667,1471.0,1609.0,138.0,
71.0000,1471.0,1609.0,138.0,
71.0333,1471.0,1609.0,138.0,
71.0667,1471.0,1609.0,138.0,
71.1000,1471.0,1609.0,138.0,
71.1333,1471.0,1609.0,138.0,
71.1667,1471.0,1609.0,138.0,
71.2000,1471.0,1609.0,138.0,
71.2333,1471.0,1609.0,138.0,
71.2667,1471.0,1609.0,138.0,
71.3000,1471.0,1609.0,138.0,
71.3333,1471.0,1609.0,138.0,
71.3667,1471.0,1609.0,138.0,
71.4000,1471.0,1609.0,138.0,
71.4333,1471.0,1609.0,138.0,
71.4667,1471.0,1609.0,138.0,
71.5000,1471.0,1609.0,138.0,
71.5333,1471.0,1609.0,138.0,
71.5667,1471.0,1609.0,138.0,
71.6000,1471.0,1609.0,138.0,
71.6333,1471.0,1609.0,138.0,
71.6667,1471.0,1609.0,138.0,
71.7000,1471.0,1609.0,138.0,
71.7333,1471.0,1609.0,138.0,
71.7667,1471.0,1609.0,138.0,
71.8000,1471.0,1609.0,138.0,
71.8333,1471.0,1609.0,138.0,
71.8667,1471.0,1609.0,138.0,
71.9000,1471.0,1609.0,138.0,
71.9333,1471.0,1609.0,138.0,
71.9667,1471.0,1609.0,138.0,
72.0000,1471.0,1609.0,138.0,
72.0333,1471.0,1609.0,138.0,
72.0667,1471.0,1609.0,138.0,
72.1000,1471.0,1609.0,138.0,
72.1333,1471.0,1609.0,138.0,
72.1667,1471.0,1609.0,138.0,
72.2000,1471.0,1609.0,138.0,
72.2333,1471.0,1609.0,138.0,
72.2667,1471.0,1609.0,138.0,
72.3000,1471.0,1609.0,138.0,
72.3333,1471.0,1609.0,138.0,
72.3667,1471.0,1609.0,138.0,
72.4000,1471.0,1609.0,138.0,
72.4333,1471.0,1609.0,138.0,
72.4667,1471.0,1609.0,138.0,
72.5000,1471.0,1609.0,138.0,
72.5333,1471.0,1609.0,138.0,
72.5667,1471.0,1609.0,138.0,
72.6000,1471.0,1609.0,138.0,
72.6333,1471.0,1609.0,138.0,
72.6667,1471.0,1609.0,138.0,
72.7000,1471.0,1609.0,138.0,
72.7333,1471.0,1609.0,138.0,
72.7667,1471.0,1609.0,138.0,
72.8000,1471.0,1609.0,138.0,
72.8333,1471.0,1609.0,138.0,
72.8667,1471.0,1609.0,138.0,
72.9000,1499.0,1670.3,171.3,
72.9333,1499.0,1670.3,171.3,
72.9667,1499.0,1670.3,171.3,
73.0000,1499.0,1670.3,171.3,
73.0333,1499.0,1670.3,171.3,
73.0667,1499.0,1670.3,171.3,
73.1000,1499.0,1670.3,171.3,
73.1333,1499.0,1670.3,171.3,
73.1667,1499.0,1670.3,171.3,
73.2000,1499.0,1670.3,171.3,
73.2333,1499.0,1670.3,171.3,
73.2667,1499.0,1670.3,171.3,
73.3000,1499.0,1670.3,171.3,
73.3333,1499.0,1670.3,171.3,
73.3667,1499.0,1670.3,171.3,
73.4000,1499.0,1499.9,0.9,0.9339
73.4333,1499.0,1499.8,0.8,
73.4667,1499.0,1499.7,0.7,
73.5000,1499.0,1499.6,0.6,
73.5333,1499.0,1499.5,0.5,
73.5667,1499.0,1499.4,0.4,
73.6000,1499.0,1499.4,0.4,
73.6333,1499.0,1499.3,0.3,
73.6667,1499.0,1499.2,0.2,
73.7000,1499.0,1499.1,0.1,
73.7333,1499.0,1499.0,0.0,
73.7667,1499.0,1498.9,0.1,
73.8000,1499.0,1498.8,0.2,
73.8333,1499.0,1498.7,0.3,
73.8667,1499.0,1498.6,0.4,
73.9000,1499.0,1498.5,0.5,0.9258
73.9333,1499.0,1499.1,0.1,
73.9667,1499.0,1499.6,0.6,
74.0000,1499.0,1500.2,1.2,
74.0333,1499.0,1500.7,1.7,
74.0667,1499.0,1501.3,2.3,
74.1000,1499.0,1501.8,2.8,
74.1333,1499.0,1502.4,3.4,
74.1667,1499.0,1502.9,3.9,
74.2000,1499.0,1503.4,4.4,
74.2333,1499.0,1504.0,5.0,
74.2667,1499.0,1504.5,5.5,
74.3000,1499.0,1505.1,6.1,
74.3333,1499.0,1505.6,6.6,
74.3667,1499.0,1506.2,7.2,
74.4000,1499.0,1506.7,7.7,0.9221
74.4333,1499.0,1507.6,8.6,
74.4667,1499.0,1508.5,9.5,
74.5000,1499.0,1509.4,10.4,
74.5333,1499.0,1510.3,11.3,
74.5667,1499.0,1511.3,12.3,
74.6000,1499.0,1512.2,13.2,
74.6333,1499.0,1513.1,14.1,
74.6667,1499.0,1514.0,15.0,
74.7000,1499.0,1514.9,15.9,
74.7333,1499.0,1515.8,16.8,
74.7667,1499.0,1516.7,17.7,
74.8000,1499.0,1517.6,18.6,
74.8333,1499.0,1518.5,19.5,
74.8667,1499.0,1519.4,20.4,
74.9000,1499.0,1520.3,21.3,0.9299
74.9333,1499.0,1522.5,23.5,
74.9667,1499.0,1524.7,25.7,
75.0000,1499.0,1526.9,27.9,
75.0333,1499.0,1529.1,30.1,
75.0667,1499.0,1531.3,32.3,
75.1000,1499.0,1533.4,34.4,
75.1333,1499.0,1535.6,36.6,
75.1667,1499.0,1537.8,38.8,
75.2000,1499.0,1540.0,41.0,
75.2333,1499.0,1542.2,43.2,
75.2667,1499.0,1544.3,45.3,
75.3000,1499.0,1546.5,47.5,
75.3333,1499.0,1548.7,49.7,
75.3667,1499.0,1550.9,51.9,
75.4000,1499.0,1553.1,54.1,0.9318
75.4333,1499.0,1554.1,55.1,
75.4667,1499.0,1555.2,56.2,
75.5000,1499.0,1556.2,57.2,
75.5333,1499.0,1557.3,58.3,
75.5667,1499.0,1558.3,59.3,
75.6000,1499.0,1559.3,60.3,
75.6333,1499.0,1560.4,61.4,
75.6667,1499.0,1561.4,62.4,
75.7000,1499.0,1562.5,63.5,
75.7333,1499.0,1563.5,64.5,
75.7667,1499.0,1564.6,65.6,
75.8000,1499.0,1565.6,66.6,
75.8333,1499.0,1566.7,67.7,
75.8667,1499.0,1567.7,68.7,
75.9000,1499.0,1568.8,69.8,0.9206
75.9333,1499.0,1570.6,71.6,
75.9667,1499.0,1572.4,73.4,
76.0000,1499.0,1574.2,75.2,
76.0333,1499.0,1576.0,77.0,
76.0667,1499.0,1577.8,78.8,
76.1000,1499.0,1579.7,80.7,
76.1333,1499.0,1581.5,82.5,
76.1667,1499.0,1583.3,84.3,
76.2000,1499.0,1585.1,86.1,
76.2333,1499.0,1586.9,87.9,
76.2667,1499.0,1588.8,89.8,
76.3000,1499.0,1590.6,91.6,
76.3333,1499.0,1592.4,93.4,
76.3667,1499.0,1594.2,95.2,
76.4000,1499.0,1596.0,97.0,0.9205
76.4333,1499.0,1597.6,98.6,
76.4667,1499.0,1599.2,100.2,
76.5000,1499.0,1600.8,101.8,
76.5333,1499.0,1602.4,103.4,
76.5667,1499.0,1604.0,105.0,
76.6000,1499.0,1605.6,106.6,
76.6333,1499.0,1607.2,108.2,
76.6667,1499.0,1608.8,109.8,
76.7000,1499.0,1610.3,111.3,
76.7333,1499.0,1611.9,112.9,
76.7667,1499.0,1613.5,114.5,
76.8000,1499.0,1615.1,116.1,
76.8333,1499.0,1616.7,117.7,
76.8667,1499.0,1618.3,119.3,
76.9000,1499.0,1619.9,120.9,0.9207
76.9333,1499.0,1620.6,121.6,
76.9667,1499.0,1621.3,122.3,
77.0000,1499.0,1621.9,122.9,
77.0333,1499.0,1622.6,123.6,
77.0667,1499.0,1623.3,124.3,
77.1000,1499.0,1624.0,125.0,
77.1333,1499.0,1624.7,125.7,
77.1667,1499.0,1625.3,126.3,
77.2000,1499.0,1626.0,127.0,
77.2333,1499.0,1626.7,127.7,
77.2667,1499.0,1627.4,128.4,
77.3000,1499.0,1628.1,129.1,
77.3333,1499.0,1628.8,129.8,
77.3667,1499.0,1629.4,130.4,
77.4000,1499.0,1630.1,131.1,0.9236
77.4333,1499.0,1630.9,131.9,
77.4667,1499.0,1631.7,132.7,
77.5000,1499.0,1632.4,133.4,
77.5333,1499.0,1633.2,134.2,
77.5667,1499.0,1634.0,135.0,
77.6000,1499.0,1634.8,135.8,
77.6333,1499.0,1635.5,136.5,
77.6667,1499.0,1636.3,137.3,
77.7000,1499.0,1637.1,138.1,
77.7333,1499.0,1637.8,138.8,
77.7667,1499.0,1638.6,139.6,
77.8000,1499.0,1639.4,140.4,
77.8333,1499.0,1640.2,141.2,
77.8667,1499.0,1640.9,141.9,
77.9000,1499.0,1641.7,142.7,0.9268
77.9333,1499.0,1641.2,142.2,
77.9667,1499.0,1640.7,141.7,
78.0000,1499.0,1640.2,141.2,
78.0333,1499.0,1639.7,140.7,
78.0667,1499.0,1639.2,140.2,
78.1000,1499.0,1638.7,139.7,
78.1333,1499.0,1638.2,139.2,
78.1667,1499.0,1637.7,138.7,
78.2000,1499.0,1637.2,138.2,
78.2333,1499.0,1636.7,137.7,
78.2667,1499.0,1636.2,137.2,
78.3000,1499.0,1635.7,136.7,
78.3333,1499.0,1635.2,136.2,
78.3667,1499.0,1634.7,135.7,
78.4000,1499.0,1634.2,135.2,0.9311
78.4333,1499.0,1634.1,135.1,
78.4667,1499.0,1634.0,135.0,
78.5000,1499.0,1633.9,134.9,
78.5333,1499.0,1633.8,134.8,
78.5667,1499.0,1633.8,134.8,
78.6000,1499.0,1633.7,134.7,
78.6333,1499.0,1633.6,134.6,
78.6667,1499.0,1633.5,134.5,
78.7000,1499.0,1633.4,134.4,
78.7333,1499.0,1633.3,134.3,
78.7667,1499.0,1633.2,134.2,
78.8000,1499.0,1633.1,134.1,
78.8333,1499.0,1633.0,134.0,
78.8667,1499.0,1632.9,133.9,
78.9000,1499.0,1632.8,133.8,0.9300
78.9333,1499.0,1633.3,134.3,
78.9667,1499.0,1633.8,134.8,
79.0000,1499.0,1634.2,135.2,
79.0333,1499.0,1634.7,135.7,
79.0667,1499.0,1635.1,136.1,
79.1000,1499.0,1635.6,136.6,
79.1333,1499.0,1636.0,137.0,
79.1667,1499.0,1636.5,137.5,
79.2000,1499.0,1636.9,137.9,
79.2333,1499.0,1637.4,138.4,
79.2667,1499.0,1637.8,138.8,
79.3000,1499.0,1638.3,139.3,
79.3333,1499.0,1638.7,139.7,
79.3667,1499.0,1639.2,140.2,
79.4000,1499.0,1639.7,140.7,0.9182
79.4333,1499.0,1639.9,140.9,
79.4667,1499.0,1640.1,141.1,
79.5000,1499.0,1640.3,141.3,
79.5333,1499.0,1640.6,141.6,
79.5667,1499.0,1640.8,141.8,
79.6000,1499.0,1641.0,142.0,
79.6333,1499.0,1641.2,142.2,
79.6667,1499.0,1641.5,142.5,
79.7000,1499.0,1641.7,142.7,
79.7333,1499.0,1641.9,142.9,
79.7667,1499.0,1642.2,143.2,
79.8000,1499.0,1642.4,143.4,
79.8333,1499.0,1642.6,143.6,
79.8667,1499.0,1642.8,143.8,
79.9000,1499.0,1643.1,144.1,0.9210
79.9333,1499.0,1644.4,145.4,
79.9667,1499.0,1645.7,146.7,
80.0000,1499.0,1647.0,148.0,
80.0333,1499.0,1648.3,149.3,
80.0667,1499.0,1649.7,150.7,
80.1000,1499.0,1651.0,152.0,
80.1333,1499.0,1652.3,153.3,
80.1667,1499.0,1653.6,154.6,
80.2000,1499.0,1654.9,155.9,
80.2333,1499.0,1656.2,157.2,
80.2667,1499.0,1657.6,158.6,
80.3000,1499.0,1658.9,159.9,
80.3333,1499.0,1660.2,161.2,
80.3667,1499.0,1661.5,162.5,
80.4000,1499.0,1662.8,163.8,0.9216
80.4333,1510.0,1661.4,151.4,
80.4667,1521.0,1659.9,138.9,
80.5000,1532.0,1658.5,126.5,
80.5333,1543.0,1657.0,114.0,
80.5667,1554.0,1655.6,101.6,
80.6000,1565.0,1654.1,89.1,
80.6333,1575.0,1652.7,77.7,
80.6667,1586.0,1651.2,65.2,
80.7000,1597.0,1649.7,52.7,
80.7333,1608.0,1648.3,40.3,
80.7667,1619.0,1646.8,27.8,
80.8000,1630.0,1645.4,15.4,
80.8333,1641.0,1643.9,2.9,
80.8667,1651.0,1642.5,8.5,
80.9000,1662.0,1641.0,21.0,0.9184
80.9333,1662.0,1642.4,19.6,
80.9667,1662.0,1643.8,18.2,
81.0000,1662.0,1645.2,16.8,
81.0333,1662.0,1646.7,15.3,
81.0667,1662.0,1648.1,13.9,
81.1000,1662.0,1649.5,12.5,
81.1333,1662.0,1650.9,11.1,
81.1667,1662.0,1652.3,9.7,
81.2000,1662.0,1653.7,8.3,
81.2333,1662.0,1655.1,6.9,
81.2667,1662.0,1656.5,5.5,
81.3000,1662.0,1657.9,4.1,
81.3333,1662.0,1659.3,2.7,
81.3667,1662.0,1660.7,1.3,
81.4000,1662.0,1662.2,0.2,0.9239
81.4333,1662.0,1662.6,0.6,
81.4667,1662.0,1663.0,1.0,
81.5000,1662.0,1663.4,1.4,
81.5333,1662.0,1663.8,1.8,
81.5667,1662.0,1664.2,2.2,
81.6000,1662.0,1664.6,2.6,
81.6333,1662.0,1665.0,3.0,
81.6667,1662.0,1665.4,3.4,
81.7000,1662.0,1665.8,3.8,
81.7333,1662.0,1666.2,4.2,
81.7667,1662.0,1666.7,4.7,
81.8000,1662.0,1667.1,5.1,
81.8333,1662.0,1667.5,5.5,
81.8667,1662.0,1667.9,5.9,
81.9000,1662.0,1668.3,6.3,0.9224
81.9333,1662.0,1668.4,6.4,
81.9667,1662.0,1668.6,6.6,
82.0000,1662.0,1668.7,6.7,
82.0333,1662.0,1668.8,6.8,
82.0667,1662.0,1669.0,7.0,
82.1000,1662.0,1669.1,7.1,
82.1333,1662.0,1669.2,7.2,
82.1667,1662.0,1669.4,7.4,
82.2000,1662.0,1669.5,7.5,
82.2333,1662.0,1669.7,7.7,
82.2667,1662.0,1669.8,7.8,
82.3000,1662.0,1669.9,7.9,
82.3333,1662.0,1670.1,8.1,
82.3667,1662.0,1670.2,8.2,
82.4000,1662.0,1670.3,8.3,0.9181
82.4333,1662.0,1670.4,8.4,
82.4667,1662.0,1670.5,8.5,
82.5000,1662.0,1670.6,8.6,
82.5333,1662.0,1670.7,8.7,
82.5667,1662.0,1670.8,8.8,
82.6000,1662.0,1670.9,8.9,
82.6333,1662.0,1671.0,9.0,
82.6667,1662.0,1671.1,9.1,
82.7000,1662.0,1671.2,9.2,
82.7333,1662.0,1671.2,9.2,
82.7667,1662.0,1671.3,9.3,
82.8000,1662.0,1671.4,9.4,
82.8333,1662.0,1671.5,9.5,
82.8667,1662.0,1671.6,9.6,
82.9000,1662.0,1671.7,9.7,0.9155
82.9333,1662.0,1672.8,10.8,
82.9667,1662.0,1673.9,11.9,
83.0000,1662.0,1675.0,13.0,
83.0333,1662.0,1676.1,14.1,
83.0667,1662.0,1677.2,15.2,
83.1000,1662.0,1678.2,16.2,
83.1333,1662.0,1679.3,17.3,
83.1667,1662.0,1680.4,18.4,
83.2000,1662.0,1681.5,19.5,
83.2333,1662.0,1682.6,20.6,
83.2667,1662.0,1683.7,21.7,
83.3000,1662.0,1684.8,22.8,
83.3333,1662.0,1685.9,23.9,
83.3667,1662.0,1687.0,25.0,
83.4000,1662.0,1688.1,26.1,0.9247
83.4333,1662.0,1687.3,25.3,
83.4667,1662.0,1686.5,24.5,
83.5000,1662.0,1685.7,23.7,
83.5333,1662.0,1685.0,23.0,
83.5667,1662.0,1684.2,22.2,
83.6000,1662.0,1683.4,21.4,
83.6333,1662.0,1682.7,20.7,
83.6667,1662.0,1681.9,19.9,
83.7000,1662.0,1681.1,19.1,
83.7333,1662.0,1680.3,18.3,
83.7667,1662.0,1679.6,17.6,
83.8000,1662.0,1678.8,16.8,
83.8333,1662.0,1678.0,16.0,
83.8667,1662.0,1677.2,15.2,
83.9000,1662.0,1676.5,14.5,0.9306
83.9333,1662.0,1676.8,14.8,
83.9667,1662.0,1677.1,15.1,
84.0000,1662.0,1677.4,15.4,
84.0333,1662.0,1677.7,15.7,
84.0667,1662.0,1678.1,16.1,
84.1000,1662.0,1678.4,16.4,
84.1333,1662.0,1678.7,16.7,
84.1667,1662.0,1679.0,17.0,
84.2000,1662.0,1679.3,17.3,
84.2333,1662.0,1679.7,17.7,
84.2667,1662.0,1680.0,18.0,
84.3000,1662.0,1680.3,18.3,
